,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
ZRANB3,-0.0004967594842128391,0.005302855289711457,-0.013516027851364593,-0.01147441074409981,-0.0010689661026158806,-0.0007916689201804525,-0.0038111701618987236,8.88336456028842e-05,-0.010832329592620055,-0.0009029688751964945,0.02577626850445797,0.004922893284232681,-0.014363501054434133,0.0009167547917954964,0.0013458073442974782,0.0049015923824863375,-0.009343648166090257,0.009987639811984455,0.00556707267140517,-0.010353710414721752,-0.011220530582194918,0.015290675728003099,-0.006735836436723861,-0.0006358637926528797,0.02301624106822568,-0.014580243180914897,-0.006538260934955852,0.02044136617080297,0.009801545801162102,0.01799772375589069,0.024110236966339127,-0.007073801109610105,0.022668052329472596,0.000571719558433846,-0.00922857784909611,0.0031473316564711975,-0.012338118121839515,0.0214610730291484,-0.029123233286629753,-0.010864420939125105,-0.015510334132992621,-0.00413522890127079,0.017565903294456363,-0.002400748121166042,-0.023301572338635577,0.004756995111829477,0.03841539133766721,0.015246362895818039,0.03686513761601577,-0.03913285509919609
ZNF404,-0.0015681514328527103,0.004483324382017125,-0.014567958903662172,-0.014637881607140432,-4.979333863698087e-05,0.003004856304103995,0.0014148947754678662,-0.003485259954884355,0.00039997726384678116,0.008044140986209139,0.009474952110899784,-0.01486315989934309,-0.006950974989895424,0.008749038644698007,0.013390272268948724,0.008200644201188316,-0.020449832468512077,0.01459570883505624,0.025936824601403955,-0.028711513749844236,-0.050910230431910536,-0.0048921900571092716,-0.009695923435868703,0.04587508737633657,-0.02670717043688363,-0.022694270953476915,-0.061438711040307944,-0.06012833852550966,-0.06667392140296606,-0.00992664135576866,0.031662263950702804,0.005620060070308872,0.015054942806233687,-0.004178772768129888,0.05892968731128119,0.007970075343953706,0.005068530320024755,-0.004160579456818344,-0.08560704565722657,0.015124425333883978,-0.0171520143071112,0.05036817722952959,0.006977447762483724,0.0183080861781511,0.006802849863509194,0.023281829720335826,-0.004143282750156612,-0.013880270780394444,-0.011286944359391872,0.027589847041618747
HOPX,-0.008813583826199152,0.09184912751215905,0.059963362139674806,-0.05157199478177548,-0.0027031631438238627,0.0044948771546356615,0.000795682513296295,-6.78170634951473e-05,0.002413034444976642,-0.005775676842225243,0.027477239949803674,-0.041959363954024,0.05856164551221935,-0.00039083962020002803,0.009276177895288434,-0.022253221394741715,0.019117229854548827,-0.009290854600649467,-0.002333976474332821,-0.043691048310519925,0.018729797073278428,0.06075829761364364,-0.022264644557105515,-0.010804945941513181,-0.05560940380042196,-0.04962789571472331,0.010018453750145408,-0.01020051379323561,0.0364712444273475,0.0011907478211983062,0.008126576679331496,-0.021134193612050423,0.026300269013166212,0.00444407830899647,0.0016901179914295093,0.01467568861738445,-0.0016930341391813552,0.01472957019808369,-0.004399237549410571,0.016668107609528027,0.021588204391627897,0.010551097347805814,0.005160113851149897,0.026769770870146675,0.0027879351748626427,0.015025699195660778,0.002555393257280194,0.019948998500654142,-0.004203872833060832,0.007988148625737181
NME8,-0.0013321013937386056,0.022737898731520198,0.020469045592487183,-0.03411398290950596,0.0001247731836453634,0.002893262278578233,0.003013504729447885,0.00992450863532821,0.00022190207906443453,0.0026205345995573334,-0.03536798664277935,0.020468608253414684,-0.05820837014758716,-0.007051478607654756,-0.02234260000593855,0.028078863297121223,-0.016369360771403295,-0.037817678619276485,-0.02039026178306121,0.01878526784206852,-0.011226625021408771,-0.015391759702751145,0.04202110422423315,-0.037558508419830085,0.03549648578932801,0.0036380908770452212,0.018467117191928173,-0.057319888513927095,0.0026360519656905574,0.02157168093062516,-0.05430479060730243,0.08214397723362715,0.03331462448269541,0.017208325469055007,0.003279795251356456,0.022293893990475485,-0.02938073121680545,0.0024510685370876025,0.031287685294911285,0.042583129605635615,-0.023874042501725267,-0.023634848447242302,-0.02346802891554843,-0.018915421152195497,-0.031326686283428655,-0.020825365202119837,0.016644479172422535,-0.012468103149802151,0.030135609956512106,0.03693316790406556
HAS3,-0.0006147144534909751,0.0022385976979981837,0.0005769937608269278,0.00832872293926555,0.0016119067729137367,-0.003436798912734953,0.002681228795516625,-0.0021176728065868964,-0.001054031471857014,0.0031239589822015345,0.0009401914217334988,0.005021812667794294,0.00603730686363428,0.0015750760519627448,0.004975461466306049,-0.0033235760240838954,0.007078623402044688,0.0025520824495637705,-0.009943362376010977,0.005935544068671461,-0.004341960066796905,0.0052486366256024805,0.002524515291075321,0.009113122397288299,0.016299704638219125,-0.010083974897563786,-0.0029343020746929547,-0.007314691766461262,-0.002529852204502784,-0.0035513226527869855,-0.007975761032811411,0.0035578491934006766,0.010010632053255622,-0.0017616857970032735,-0.014176256263475793,0.00690471610598554,-0.007784318479080234,0.011190436899207293,0.01099029466627638,-0.0029657764504953266,-0.015008183260373774,0.003411377545467561,0.0059128575280378536,0.00822061391810406,0.026027601636279634,0.0020327428889096886,-0.008853937654959947,-0.0033924266959109305,-0.0047504712227276905,0.01879677848351218
PAX5,-0.0022615079043991487,0.004267658031875509,-0.037892802854627886,-0.03136104497720309,0.001283071846810138,0.0015576404658129894,0.0024063556651865163,0.010429032461441721,0.0018087501553352041,-0.0013234958066477406,-0.018990228763872543,0.03379242416103841,0.01954071161650061,-0.04580595552616701,-0.12035061619080524,0.0033435503777814197,0.014867748923315424,-0.04272592828845018,-0.021986755890518517,-0.051338696771350764,0.06152990342517077,-0.01707529360549954,-0.010585424451612245,0.06639735726813964,0.0036362184362212766,0.0034284765816517022,-0.04169608920273258,0.01555081900907149,-0.019897750786577934,-0.0419140260905779,-0.008413290460843987,-0.016990425628114,-0.04112724266059595,-0.04260310070850747,-0.010147423702346182,0.02216842643793623,-0.02702739706544005,-0.026597850174884412,0.019374186957372277,0.025607987393593636,-0.039209419462641754,-0.028707183810249108,-0.001280534158526428,-0.03054511432994949,0.006043559942978864,0.0020205284392186664,-0.0025520478973644466,-0.034866640595773074,-0.01648491323166006,-0.00780269281062183
RP11-553K8.2,-0.0004951045952241109,0.0006261821217657812,-0.01756141394064897,-0.015324362168920183,0.0014202834518077005,-0.0020672996310843266,0.00036577258549959173,0.002161604876248222,0.002398088699912136,-0.00201784169055146,-0.014658067428620566,-0.0020747219088762493,0.0033685817661486504,0.01648031132927249,0.0008701116534389581,-0.01594501900252429,-0.001180054701768669,-0.007907809679556017,-0.008692104791619797,-0.034244964629932026,0.029011682445030232,-0.012682893564516524,0.02377268075647447,-0.0018540815539840583,-0.015467766651843748,0.002832519193473835,-0.016169916633853934,-0.003540085294376465,0.019797114687491155,-0.026756623943558697,-0.01687084008293598,-0.01821983409608684,0.022252758026972734,-0.02980136204550654,-0.021011581547924076,-0.031234467815893535,-0.023852489955323037,-0.0066719074861380945,0.03355349223693619,-0.006736028517870908,-0.021085150851444884,-0.01883738482658334,0.01908555427016979,-0.047863369380557415,-0.012507701443693196,0.0002979567941645447,0.009422852868046217,-0.0037240917343053055,-0.0030747988731402564,-0.008992472624870455
CCDC62,0.00031703817114239004,-0.0004721557469058043,-0.008688677631578318,-0.013351568793190303,0.0007294566966276741,0.0029286446767375733,0.0034365798995755286,0.011750673312487973,-0.0034020846924473253,-0.0034941792630641885,-0.004860708328800947,0.0048373644539329245,-0.004122487944002546,-0.0011886096947714506,-0.027216053440470744,0.01633835959714244,-0.007548613043979108,-0.043175982244038354,-0.027737891158103687,0.018678561442149216,0.00675353896756754,-0.008202095904684148,0.0471485841544729,-0.028949224124033168,0.043625931610829935,-0.012990666937024432,0.010795337466930944,-0.045317095588840714,0.014998141463491512,0.028667737669795117,0.00260478820716887,0.05883061921327967,0.03276856513244218,0.0314567868023535,0.01967624390211329,-0.028315756855302035,0.020089383902879007,0.0013243228245994423,0.0040225174873631826,0.031003114264012692,-0.007382552666607148,0.026882175345514583,0.005130534816139124,-0.008127281401595946,0.03184621254404085,-0.011662012437931489,-0.008569692726197578,-0.036535527613817786,0.01571163557098197,0.018009587136222267
RP11-336K24.12,5.788124779278812e-05,0.003659787984261701,-0.012722741061769958,-0.008256688994335881,0.0020606521289142426,0.0015282638825108194,0.0038050772203355675,-0.00015150034767903993,0.0008604761657233398,0.0026443338154788,-0.007556266072319045,-0.012376988903013926,-0.00815869549757944,0.015341162326095056,0.02333858641900192,-0.026956721331886504,0.006610516820190766,0.00111718505686393,0.008719969583140847,-0.007315187846732206,-0.01020765783718118,-0.011367290453954522,0.0016443341950479994,0.06342441672780504,-0.0016300783656552644,0.01635825155736568,-0.07609224470064752,0.003435760190808227,0.11586735461348407,-0.009304913519512504,-0.047288179483131854,0.013389003770939666,-0.022995400432631354,0.04399927147909933,0.012351573727214644,0.03875245858856892,0.005020194714877238,-0.0035760196128738764,-0.022344046534168008,0.014246417632781432,0.032638869079333895,-0.0019324220540380898,-0.0006339401872196733,-0.016471895321862103,0.018981408865542487,0.01312568671977167,-0.009348656437012557,-0.03650107958008489,0.03284795106623581,-0.03371094950826524
ZNF121,-0.0010817259206475577,0.005446199847541877,0.0004816242939766208,0.008612739004106876,5.4491500649142064e-06,-0.0005897349488292962,0.003943925327050101,0.007986403932320531,-2.038225414756189e-05,0.00011959074290514697,-0.00656956582031961,-0.010073993321902043,-0.0039257796646024615,0.0027554133408418447,0.007966256819133691,0.009437381173080683,0.0026933027316511475,-0.004797970379973249,-0.01545031743321351,-0.020696707905284942,0.004765844307714904,0.005515960650312858,0.007570021626076778,0.003941410016201316,-0.015849137021573367,0.0055246246889390956,0.016716436203939027,0.013337206744385226,-0.04768459151506094,0.0045347371562440165,-0.04486018820871238,-0.019705367876712655,-0.06232011554699721,0.01752328676591612,-0.018677432897559933,0.037444788515415536,0.004822329429636697,0.0236679964457367,0.016351023412752776,0.08700594920473878,-0.03630401669713945,0.013354346078386266,0.0065249391473129765,0.03131183586171933,-0.018824422731057416,-0.1096945008481775,-0.01602339462516784,0.01821234544988725,0.04062658783580548,-0.0432506087146296
FBXL22,-0.0007557960268904658,0.0008815011373513828,-0.0013663073366922175,0.01110937103981016,0.0008961676591287423,-0.0005980677077137865,0.0012010653315159465,-0.0014688191547141006,0.0024459086945821263,0.0009490334094948581,-0.009479771285959832,-0.008562272998365449,-0.005712905808845551,0.00814583238955737,-0.007280136440295794,0.0016480497835345085,-0.012207566471744466,-0.001879232292052101,-0.007484524401189186,-0.005143268445006054,-0.005365016289888828,-0.020846301355442437,0.008825076958791912,0.0052033063366703665,0.0022287596831103637,-0.003822383202832024,-0.003384562725601261,0.009459330713243324,0.0070207832558684055,-0.006618983667839906,-0.007587165380627399,-0.027232600613224276,-0.001836450560493497,-0.010054842985667653,0.040640377735891305,-0.016563509857425295,-0.0008159341413427031,-0.00960570277863925,-0.015610746556693958,0.023838430853453142,0.0006707771918166346,-0.038801456816628443,0.008475738321477659,-0.003560802401567569,-0.016530501612122262,0.03217865062361688,-0.04176402561982678,0.03514277750307194,-0.030635488402582463,0.012573000173080046
TNS1,0.05557473292924071,-0.0031513559005416497,0.0017790156925995603,-0.003152641742268186,-0.16349663250588012,-0.08604614242169113,-0.0028117771194931707,0.02339571294365608,-0.013675697686208518,0.011480632355514546,-0.017412053489394515,0.008883815641518241,0.025342566858998113,2.604651731652821e-05,0.00939262674032371,-0.03133363289371922,-0.015790424657257586,0.011650418788035515,-0.00711107644142452,-0.0009729548009658794,-0.014983358964750268,-0.008322915598002183,-0.005856573031404731,-0.005843100781830748,0.009730738828851334,0.012654321308392585,-0.009937560064671724,0.003382851174874873,-0.004831108254902515,0.02621520027838469,0.009939899789311486,-0.0060768425836730065,0.009124907526455065,-0.006436346041957549,-0.0038551076019696946,0.001638505275367476,-0.022125095411022914,0.04403447339179016,-0.00835993509649957,0.0209641150698825,-0.03544679044738541,-0.0004814451405987765,-0.029842859118299113,-0.0018566619803511326,0.018135903151735345,0.01809718125634037,-0.012551805662269655,0.0073071066173444514,0.02845340336771004,0.020717717993113772
AC092295.7,0.037579092996271955,0.0037681553941803616,-0.005348325754903079,0.0028457562515513384,0.043403008098600655,-0.06235632055551012,0.1254505223684255,-0.05600760592038149,0.016636113784565386,-0.0039705075847231465,-0.005044544940318704,-0.006350091996194541,0.00499435773680525,-0.010088194518254141,0.008724547424459802,0.012252647640460594,0.01750137775141078,-0.005999361608688523,-0.00825360740415982,-0.023232976095242833,0.006279092599281926,-0.012853909350354981,0.01839402830497495,0.03235766110925547,-0.011893927523086757,0.002276371262793325,0.022358412091115946,0.0004945954401049645,0.0008322061136332173,0.0015747275578230193,-0.004652555319122378,0.0012109989629907282,-0.01136164247711256,-0.019182367069184154,0.03894728036980301,-0.008512943452629814,-0.007284195655107188,-0.015108189175523546,-0.02159950886723856,-0.00423939773989126,0.016706785467255993,0.03771647869952979,-0.02605746360479898,-0.019255107042022462,-0.020638896675526628,-0.018725895648613704,0.013166828486828841,0.008406482218730884,-0.03027298138874191,-0.012052764472692818
AC145110.1,-0.000989194226534655,-0.0006103492147821667,-0.007808144929555963,-0.0051230588764327395,0.0005188896429081957,-0.0005522562578268849,-0.0017313113524982167,-0.0010199629152682539,0.004214005727623415,-0.0011847760537764733,-0.005620707709294606,-0.018025535375824398,-0.008978683273344312,0.004656805883872855,-0.008159356796944729,-0.01781568093925806,0.004418080596354748,0.026036000406210458,-0.026969820896506746,0.01413679407578516,-0.015054281202971899,-0.0065226350505286955,-0.023120023974279483,-0.015765478148405655,-0.07246123957868338,0.061141357043764485,0.010159540333421447,-0.078499771755941,0.024255741152899454,-0.03059053650220216,0.01489412485567328,0.04067480891872326,-0.0025585997253766753,-0.11940563997862909,0.009318830509417465,0.006603294609838255,0.022322209274197834,0.010261105722241417,0.10656836228308468,-0.12133209326814065,0.01850255919911383,0.05287743726025329,-0.0037822977796490185,0.017400328192038905,0.03139978349574166,-0.046168115041088455,-0.021523119884112096,0.03717964365241144,0.06761950473909577,0.05072376538037511
RP5-821D11.7,-0.0017125510710078833,0.0018799428042174748,-0.012632194877321801,-0.005258530838686664,0.003492045583501906,-0.002846142431385344,-0.00834022503515837,-0.003553365747701805,0.006915863164365822,0.009232741456409082,0.0030940781576679747,-0.03389654550887939,0.002899356991045472,-0.017880306650368664,0.03572226166370238,0.02238469917441728,0.0010707827754668272,-0.08559230371295858,-0.0015398497803787712,0.02755203846680946,0.005852059772675842,-0.03911817620003188,-0.05540435264649003,0.010802660382523416,0.004937778149268185,0.04616324851921268,0.002251586157646767,0.04786476979386552,-0.026183428520120865,0.0004612379192363205,0.019100731501025897,-0.012421878521250457,0.011768664324313628,0.021015509528539315,-0.0044621859553829295,-0.03106005701913054,-0.0006101912995417706,-0.030490368530030017,0.028415147709259066,0.028824197710379165,0.009141811856093683,-0.033576553442488465,0.019653335072653627,0.007061921134732706,0.045563005629380385,0.014653075910617964,-0.003232744060358385,0.007875511918503202,0.015041924679097858,0.008081906208507121
SLC25A12,-0.001925381060412367,0.011805908161198631,0.008445860738072667,0.0033981181008630994,0.0006368741503987657,-0.00096588340129258,-0.00018275198374579165,-0.00028445177612533497,0.00055623836800428,0.006895344241613978,0.012263458115572433,-0.009486481084658526,0.0035886859488249304,-0.0008337009779740834,0.0159206744470063,-0.00031763758864689594,-0.00945751546734085,0.006402258408862408,-0.0062570181795662885,0.01764345814748061,0.027456083345401915,0.002260035090067683,-0.0014042770706932113,0.005958228423192798,0.008489209136607778,0.0077178164426946385,0.0015965038898145024,0.008743687881881972,0.0008326128509087791,-0.00616888206842259,0.0036267118686820394,0.017042214524644817,-0.006054592012217832,-0.0026589650848245806,-0.0057881302220996285,-0.01437931418338172,0.01081331820684408,-0.005758963478458007,-0.008164699773728683,-0.001593948286729565,-0.011993432463558348,0.006389573032621025,-0.001636649575773831,0.0033090737020960766,0.009093154443398858,0.00931380382154449,-0.00015953396235020815,-0.0027450962324023606,0.01305490898530505,-0.010358602853061137
C16orf52,-0.00033101293263697985,0.0011491871660366001,0.005842940504556281,0.004674278792362908,0.0004930843357364629,-0.002373230233024569,0.0019990876489459314,-0.0009836787873872244,-0.00038131067897079646,0.0020663570328062378,-0.008327390145307432,0.008909502022677108,-0.004533377428990099,0.006965081094766273,-0.0001681101794621994,-0.002226645787583184,0.004399824673288305,0.005687156287391281,0.002581489007736983,0.007611044120986703,-0.005606175403936504,-0.0059507728752638865,-0.010750991212323455,-0.0050277492939063365,0.008581185724986142,-0.009827981877028956,0.0013848566455751039,-0.0013050112653491455,-0.009405918764185025,-0.006064429981234322,0.0034283992052958506,-0.005083133242909495,0.008345363668349337,-0.0032350511974811006,-0.005298226815759007,-0.0007460519497286427,0.006403058269952465,0.005532146358098831,-0.002683444334477779,-0.000943248319552364,0.014929501356071656,-0.0055151749018792435,0.010669879071922695,-0.0008923355466501047,0.00014280239397553365,0.0102019049861434,0.005812391971241407,-0.0007421652298966887,0.006383637864097669,-0.007831254706780363
RGS18,0.10944177010966291,-0.019977702194020903,0.010951491864242734,-0.012433095311941963,-0.020718029156276387,0.04108743152149973,0.021645185137523146,0.00350738643063461,0.011605456898841033,0.024445272062418456,0.004780204273558511,-0.002120832633644639,0.007273464242427976,-0.016390261779667268,8.113158370399824e-05,0.008188860674774152,0.002937278850392576,-0.0063765023858991425,0.00245962299146958,0.0010898551905453159,0.015477593291053634,0.0043230729099700774,0.001793929016285053,0.0053475582431470325,-0.006248502698947639,-0.01143568370911592,0.003535955919815339,-0.015782950348398432,0.0023359581338572915,-0.0077838610745698195,-0.0074397672241072604,0.0029160118465801086,0.0192561907089554,0.008031732366969956,0.0113242676835685,-0.008295374742356677,-0.002532830404673218,-0.004170130650341325,-0.007477110446407438,-0.006669679743086394,0.005963110913585257,0.005722608239086062,-0.0034067855321986956,-0.010901503050962937,0.012787862522557049,0.0007244832690697736,-0.0029523595264563706,0.004434794530693331,0.0035067948559642024,0.0038136551529075174
ERMN,-0.001165811443834295,0.006059168475112821,0.0010682300052668947,-0.011685155361013087,0.0006256736455017129,-0.0009347385230777901,-0.0017629222694159577,-0.0001291216066005415,-0.0006743143887418389,-2.2421635065310785e-05,-0.05831438515443694,0.08493321419447515,-0.1693145283537439,-0.215861953576876,0.06377839243361247,-0.0166430299745844,-0.029990754471385155,0.011262723645551444,-0.039608609478697,-0.057037413007527175,0.0029933221717275034,0.021612317048896344,0.00905435102843957,0.013325315060694495,-0.026448031636354143,-0.03173255187474468,0.006247599439767595,-0.01201052912083862,0.03429062046289268,-0.013391398935688786,0.03989844466809769,-0.016683794549020192,-0.0032357450265271086,0.016051080016030537,0.0014762511033721765,-0.016978654338736705,0.02232616231254311,0.018948769035451996,-0.005377182820257257,-0.013090333874793763,-0.01683657617566129,-0.001572234833792738,0.004810427323248306,0.0019191878221348178,-0.008279256699694176,0.025186688590769224,-0.0033230317027542183,-0.01142044109681362,-0.008173077221491694,0.009415209351131085
RP11-408A13.4,-0.0007138558607516164,0.005145553069372394,-0.008853920501197491,-0.0008628880389200387,-0.0022954207847031894,-0.0023139966657185485,-0.0007564021955487636,0.0012570648389001397,0.001317045812306742,-0.0026953818523180475,0.010284317589191513,0.003679114030328865,0.010170787524051745,-0.010601775925907232,0.0027655117109727087,0.0025319873734547934,-0.0013194667862748326,0.007797268538860467,-0.02281548327891827,0.012838295264165108,0.01228998160159251,0.006731077798838827,0.03593804673817604,-0.013358484722059564,0.010379020238620439,-0.008760935157354658,0.03702948290725623,0.0012333722218905085,0.001533347672679295,0.027046010107635694,0.012950932348367507,-0.04631214512521106,0.02817890747332585,-0.0028809910852526234,0.029069538315627655,-0.013930137550001975,-0.017358524932637343,0.016455597242968294,-0.0016690298867532549,-0.00912900014908817,-0.03531424791399365,0.045015705068747726,-0.015100741717015045,-0.010111206483595956,-0.029462548248894313,0.016560689282970394,0.014613871665475843,0.011712046292585841,-0.035941144978774285,0.00034647127475931697
HLA-DQB1,-0.004325676932354268,-0.015982480814595808,-0.13440090254629253,-0.1305464228179315,-0.00010119057635556151,0.00295595244787855,0.005779575583749982,-0.004217104615791781,-0.001747673662640528,0.002858606519014719,0.008118040026838793,0.004876382441017139,0.010341290116650134,0.004317772466492539,0.016749902313931097,0.006160286857582934,-0.006992953607137585,-0.003535436585679357,-0.0023376237475085755,0.011242582288865152,0.0405388042090276,0.018994644626872698,-0.010956759262868442,0.01459009490154255,0.0004878330020486538,-0.002433435157734206,0.0017225410294545674,-0.013306110132745224,-0.00012144958082356376,0.030597687681897818,-0.003862403792938184,0.013685638135753592,-0.04067045409609052,0.02880655227118543,0.015276854398611178,0.025211406203090002,0.0047563081308944375,0.016072192828331854,0.0036241292015195678,0.004998570329882921,0.015726650191838148,0.005865830339725032,0.010805172193105552,0.04109605810969975,0.017815440810014647,0.021794500467427137,0.06245358489723575,-0.01148295922902604,-0.02725266648271891,-0.011484873832463417
PLCH2,-0.0009773108321630846,0.003950791698510733,0.002283212797732588,0.006362016985838874,-0.0011562806639342496,-0.0008349457313047355,-0.0009660328792271898,0.0021640560409711116,-5.4643557553714174e-06,0.002022430994360686,-0.000988971504055058,0.0005333303363021426,0.003266123240063993,0.005223327624489316,0.001362038622434179,0.0033754660859288952,-0.0016694003188671073,0.00384557087719225,-0.008004862868089426,0.0028104013181223467,0.0005319442926011069,0.008465045693853477,-0.0043529727705884005,0.0030547312909759003,-0.007865195409944521,0.010996482311628272,0.004291368744196458,-0.0034909717925755094,0.00013626461173077886,-0.006105281210784352,0.008038316138827429,-0.00024479735209068245,-0.0029675864762409646,0.017018701764339762,0.00019278434682030825,0.0016420199307699275,0.001394786308410121,-0.0029781213684261032,-0.005257591033462486,-0.0029836069780949303,-0.006947912659467752,-0.013422721604380055,-0.014444416625748642,-0.00109583054274106,-0.014689976475103598,-0.011720278211971715,0.01135184173957985,-0.02104665384420097,0.005503845032560222,-0.010213032987739769
PRCD,-0.0006366363854838379,0.004175186059758977,-0.027611611778760335,-0.017510247736617572,0.0012231101484904553,0.0012713718632332439,0.008073420051201765,-0.004148281479322799,0.003774778078172199,0.0009202644185328819,-0.0056137465213140485,-0.011862495301417116,0.0008079555707988838,-0.020599808949656857,-0.017654787004963087,0.014420882821741136,-0.015726297375962713,0.014575983870752294,0.008693133707008648,-0.03153643243555223,-0.01793404602503965,0.03468025751603304,-0.041978477872906365,-0.005479699566542158,0.005176998966438428,0.04572176472253799,-0.05791770163713984,-0.0018434989886054326,-0.020635344151486462,0.07218519735347387,-0.002169666887969383,-0.009469258146060902,-0.02265718819455903,0.024327986693479388,-0.018949121314236327,-0.01886142933472011,0.04792396110226638,0.037422757894510335,0.022742160055395,0.0015083591199026199,0.009409072705811213,-0.04398068317852056,0.0139079197754481,-0.002979800974600986,0.01206486933327228,0.012362894608771938,0.008717076084706551,-0.02687316515721513,-0.03329638200025556,-0.018284164670385808
PRSS23,-0.005406059647277705,0.07378190881532748,0.07014448530012331,-0.08434958029876705,-0.000748690731046139,0.001078866903208854,0.0018984847569080057,-0.005042469235876043,0.006477634377494195,0.0005374229855953997,-0.04233309792452206,0.02726597320321114,-0.06336185323928886,-0.021217612590954955,-0.001206995315512334,0.022103985162304322,0.009221509791562041,0.009097305167575634,-0.00950135834877872,-0.008707891402114188,-0.03820748500779752,-0.03162163694650906,0.007760164701076187,-0.011039575461330081,0.03228321602305102,0.0322493498449559,0.006588795917266484,0.01870602075161773,-0.010119507888413634,-0.025002730015064492,-0.031671102746565545,-0.032599298103555885,-0.00822890346590947,-0.010643498911672551,-0.0007946545775199803,-0.001698101342575021,0.018708870430021174,-0.0024888939517554295,-0.002985750710601312,-0.0010693101220266062,-6.2550655335821825e-06,-0.01873919416203874,0.019463831362192954,0.02678071617405041,0.042655868700003485,0.01725913141166204,-0.007546345989282107,-0.0011141185209049848,-0.011231722827934762,0.017153375547697188
RP11-486G15.2,-0.0011846058136144987,0.005534452707948265,-0.015508980706709759,-0.008315430101619973,0.0002468608636345212,0.002782479038964483,0.0006204305043652849,0.003867490740951046,-0.0015008872462579752,-0.0013086714543754582,0.012748011437897758,-0.02371959422021825,0.005743423010740937,-0.007301446956444052,-0.02036010572616873,0.022714792598270882,0.012695434704837326,0.0684511355586816,-0.04526812856328129,0.005200274193631142,0.009514416850973206,0.06805992103413819,-0.05214767712838918,-0.027706222526920725,-0.06712909933578677,0.12500969649151009,0.0727814497429128,-0.09423952513273691,0.027229081900212275,-0.04810623673435802,0.003228292224601498,-0.0067731901905216775,0.00036498892407479597,0.034454024846954805,-0.007834528704246148,-0.04030608859182407,-0.009794011455049477,-0.007901520178153487,-0.010102316796838555,0.03863000545858892,-0.04304149748065237,0.00762812529719038,0.00223460851717416,0.0045476238155630205,-0.02570821088132579,0.014362181014442647,-0.02348081847617836,-0.028801251500558227,-0.01076225273562035,-0.037533388378769274
ZMAT4,-0.001211873287080063,0.015862642480409504,0.010857467209590703,-0.014537372741630545,0.0007872066261649308,0.0015473041568852771,0.0031295867202358837,-0.002591701248554598,0.0022883319863153838,-0.0033498896101478515,-0.005449030719423572,-0.026436088752904825,0.020533601979016686,0.02657334586330122,-0.028920768372340023,-0.014018834059406885,0.007635511603066903,-0.01631803276567116,0.012190852205287997,-0.04568611238154534,-0.012688388952242191,0.05625009433548561,-0.03554340035964422,-0.03318248577573921,-0.03267597830529238,-0.07396669572071922,0.002125218037449899,0.013037741878117138,0.041856658682185535,0.012368668225231064,0.03026824261220271,-0.05213650378992452,0.002517361258956241,0.009009527743546441,0.008618828114910507,-0.04851650974236397,0.007501741819684832,-0.010555142947749056,-0.026027714107079623,0.007785842010606815,0.0038254814679007745,0.05628983016879673,0.01111117669000928,-0.026085750162350037,0.03315165749350082,-0.011375492460406575,0.021204198652889045,0.009111645428079997,-0.009746011022554995,0.025666417007768564
HIST1H4I,0.003370126574205493,-0.0013049983048905001,-0.005954168817395951,-0.008067919890932895,0.0037388347174205183,0.0035998751623057433,0.0077005148226396355,0.016380008155102023,-0.0022822269537442416,-0.006884329084271184,-0.013064248146847335,0.1041285171701595,0.06177939294074109,-0.07454253927420045,-0.19873854162674348,0.046756644288574026,0.03283497073760627,-0.06430446420644946,-0.012164458100046727,0.03335886468523411,0.0031003902242385654,0.06118568911953474,-0.07919775607663682,0.11395337649917396,-0.008005085195798341,0.008773082445217753,-0.04739398696791918,0.028649386296702807,-0.015843700685318565,0.0009847496582055422,0.006585382330222653,-0.004804018965293726,-0.0234196927659515,-0.07180186916804498,-0.02070826443411837,0.04490283267352181,-4.3578427224212884e-05,-0.0015627890041625889,-0.02062647898853295,0.02220540323673983,-0.02145322175754448,-0.005094158611539079,-0.016091066043333112,0.026345154061572937,0.010264639446556137,0.022138247485349084,-0.005984145157500372,0.00446493384333391,0.01038446503055328,-0.010614362986987808
