PC,eigenvalue,explained_variance_ratio
PC1222,0.4066195067373096,0.0002033097533686548
PC1223,0.4053363683015346,0.00020266818415076726
PC1224,0.4045460475855006,0.0002022730237927503
PC1225,0.4035533691813768,0.00020177668459068836
PC1226,0.40257573441758204,0.000201287867208791
PC1227,0.402312993864466,0.000201156496932233
PC1228,0.4014331863827824,0.0002007165931913912
PC1229,0.40059927453870803,0.000200299637269354
PC1230,0.3999006052262657,0.00019995030261313283
PC1231,0.39969755639524573,0.00019984877819762285
PC1232,0.3990934613217323,0.0001995467306608661
PC1233,0.3983522343446787,0.00019917611717233934
PC1234,0.39716479779588487,0.00019858239889794242
PC1235,0.3969477204972527,0.00019847386024862633
PC1236,0.3958577231108654,0.0001979288615554327
PC1237,0.3952921732111637,0.00019764608660558183
PC1238,0.39385845512051587,0.00019692922756025792
PC1239,0.39212082940308857,0.00019606041470154425
PC1240,0.3916512863694144,0.00019582564318470716
PC1241,0.3907805342941774,0.0001953902671470887
PC1242,0.3897125020443551,0.00019485625102217752
PC1243,0.3893255140701908,0.00019466275703509538
PC1244,0.3883420435045503,0.00019417102175227515
PC1245,0.38733023702848224,0.0001936651185142411
PC1246,0.3869550181887117,0.00019347750909435581
PC1247,0.3860069013951321,0.00019300345069756604
PC1248,0.38518345144346516,0.00019259172572173256
PC1249,0.38369516958371674,0.00019184758479185834
PC1250,0.38323509449160664,0.0001916175472458033
PC1251,0.3818587200991027,0.00019092936004955135
PC1252,0.38153963363283927,0.00019076981681641963
PC1253,0.38134971506280463,0.0001906748575314023
PC1254,0.37984454388814887,0.0001899222719440744
PC1255,0.37930430036638396,0.00018965215018319195
PC1256,0.3787931824236437,0.0001893965912118218
PC1257,0.3777013804885007,0.00018885069024425033
PC1258,0.3770891201505938,0.0001885445600752969
PC1259,0.3763650412118006,0.00018818252060590028
PC1260,0.37469664178806167,0.00018734832089403083
PC1261,0.3739552386509876,0.00018697761932549378
PC1262,0.37281685194047237,0.00018640842597023616
PC1263,0.3725217301774744,0.00018626086508873719
PC1264,0.37203562215645836,0.00018601781107822915
PC1265,0.37149492608524504,0.0001857474630426225
PC1266,0.3698259071720509,0.00018491295358602543
PC1267,0.3693970476488154,0.0001846985238244077
PC1268,0.36877085876663124,0.0001843854293833156
PC1269,0.36811925089713926,0.0001840596254485696
PC1270,0.3668863362485153,0.00018344316812425764
PC1271,0.3658847334029949,0.0001829423667014974
PC1272,0.364749970755877,0.0001823749853779385
PC1273,0.36438104978470703,0.0001821905248923535
PC1274,0.36304482450159953,0.00018152241225079976
PC1275,0.3622394203047936,0.00018111971015239678
PC1276,0.36142808676709987,0.0001807140433835499
PC1277,0.36019044808359874,0.00018009522404179934
PC1278,0.35876311988656834,0.00017938155994328415
PC1279,0.35856041298395447,0.00017928020649197722
PC1280,0.35786346063905633,0.00017893173031952814
PC1281,0.3572680132827316,0.00017863400664136579
PC1282,0.35638320766116943,0.0001781916038305847
PC1283,0.35561666778773965,0.0001778083338938698
PC1284,0.3547744521776372,0.00017738722608881858
PC1285,0.3542870081478006,0.0001771435040739003
PC1286,0.35297296377273885,0.0001764864818863694
PC1287,0.3518848420659875,0.00017594242103299374
PC1288,0.3512679943809853,0.00017563399719049263
PC1289,0.35041471659169093,0.00017520735829584544
PC1290,0.34973404724704854,0.00017486702362352424
PC1291,0.34897427420993476,0.00017448713710496735
PC1292,0.34856690184104594,0.00017428345092052294
PC1293,0.34811951141291053,0.00017405975570645524
PC1294,0.34711942187310435,0.00017355971093655216
PC1295,0.3462011585844068,0.00017310057929220338
PC1296,0.34560311390962717,0.00017280155695481356
PC1297,0.34433926923903424,0.0001721696346195171
PC1298,0.34383052573594836,0.00017191526286797416
PC1299,0.3418854546245933,0.00017094272731229664
PC1300,0.34123435466603835,0.00017061717733301917
PC1301,0.34050954003903333,0.00017025477001951666
PC1302,0.3397777352234668,0.0001698888676117334
PC1303,0.3396153964397587,0.00016980769821987933
PC1304,0.33920087023733947,0.00016960043511866972
PC1305,0.33850184330509714,0.00016925092165254854
PC1306,0.33785642422621986,0.00016892821211310992
PC1307,0.336867876798328,0.000168433938399164
PC1308,0.3362235868584152,0.00016811179342920757
PC1309,0.33551469476498125,0.0001677573473824906
PC1310,0.33457516570557466,0.00016728758285278731
PC1311,0.3342154416942813,0.00016710772084714063
PC1312,0.3335154536626616,0.0001667577268313308
PC1313,0.3327384089048768,0.00016636920445243838
PC1314,0.33165711090206296,0.00016582855545103147
PC1315,0.33141873695333796,0.00016570936847666896
PC1316,0.3296454669942656,0.00016482273349713278
PC1317,0.3294717519234119,0.00016473587596170592
PC1318,0.3292076745820862,0.0001646038372910431
PC1319,0.3283531916063104,0.00016417659580315517
PC1320,0.3278224693222118,0.00016391123466110588
PC1321,0.32632176643630845,0.00016316088321815422
PC1322,0.3254030506545754,0.00016270152532728768
PC1323,0.32514082482291656,0.00016257041241145827
PC1324,0.3237621576515789,0.00016188107882578943
PC1325,0.32255770483431745,0.00016127885241715872
PC1326,0.3220646388838363,0.00016103231944191812
PC1327,0.32162761003457085,0.0001608138050172854
PC1328,0.32048181698852407,0.00016024090849426202
PC1329,0.32000406694084627,0.00016000203347042312
PC1330,0.31888557953375674,0.00015944278976687834
PC1331,0.3180809976628567,0.00015904049883142833
PC1332,0.3177323680886315,0.00015886618404431572
PC1333,0.3168367838034937,0.00015841839190174685
PC1334,0.3166018058784113,0.00015830090293920564
PC1335,0.31553961136505837,0.00015776980568252917
PC1336,0.31536403221895754,0.00015768201610947874
PC1337,0.31412900173478264,0.00015706450086739132
PC1338,0.31352784558140623,0.0001567639227907031
PC1339,0.31292599286161293,0.00015646299643080644
PC1340,0.31167012530879484,0.0001558350626543974
PC1341,0.3110985990654971,0.00015554929953274854
PC1342,0.3104811435108278,0.00015524057175541389
PC1343,0.3104116949342141,0.00015520584746710704
PC1344,0.3094420451849837,0.00015472102259249184
PC1345,0.3082668134570858,0.00015413340672854286
PC1346,0.3076258280876018,0.00015381291404380088
PC1347,0.30680295507586636,0.00015340147753793316
PC1348,0.3062170896575854,0.00015310854482879268
PC1349,0.3057205239759789,0.00015286026198798943
PC1350,0.3051878604514535,0.00015259393022572674
PC1351,0.30404397962915625,0.0001520219898145781
PC1352,0.3035092061169989,0.00015175460305849942
PC1353,0.3024182277600199,0.00015120911388000994
PC1354,0.3016449916342614,0.00015082249581713068
PC1355,0.3007801392784115,0.00015039006963920575
PC1356,0.2995968829698929,0.00014979844148494642
PC1357,0.2988626390281555,0.00014943131951407774
PC1358,0.29833100716513816,0.00014916550358256908
PC1359,0.2981987027884715,0.00014909935139423573
PC1360,0.2970949715929245,0.0001485474857964622
PC1361,0.29630799063926755,0.00014815399531963375
PC1362,0.29512885963335767,0.00014756442981667882
PC1363,0.2944309729870865,0.00014721548649354322
PC1364,0.2933858706537655,0.00014669293532688273
PC1365,0.29315597899672263,0.0001465779894983613
PC1366,0.29215817028969054,0.00014607908514484524
PC1367,0.2915108728798569,0.00014575543643992843
PC1368,0.291166406605882,0.000145583203302941
PC1369,0.2903108772522154,0.00014515543862610769
PC1370,0.28970720599728994,0.00014485360299864496
PC1371,0.2893802630190952,0.00014469013150954758
PC1372,0.28832964012176043,0.0001441648200608802
PC1373,0.28784019985677917,0.00014392009992838956
PC1374,0.2874274664981722,0.00014371373324908608
PC1375,0.2869218841476917,0.00014346094207384584
PC1376,0.2860998195550299,0.00014304990977751493
PC1377,0.28506516155326506,0.0001425325807766325
PC1378,0.28477911888917284,0.0001423895594445864
PC1379,0.2837456830981082,0.0001418728415490541
PC1380,0.2826621471855102,0.0001413310735927551
PC1381,0.2817641868545773,0.00014088209342728863
PC1382,0.2811226036916863,0.00014056130184584312
PC1383,0.2806047148774845,0.00014030235743874223
PC1384,0.2802182199707252,0.00014010910998536258
PC1385,0.27990224940719427,0.00013995112470359711
PC1386,0.27910029755075516,0.00013955014877537757
PC1387,0.2778818471364359,0.0001389409235682179
PC1388,0.2769813246036686,0.0001384906623018343
PC1389,0.2762674382400803,0.00013813371912004015
PC1390,0.27599797984392793,0.00013799898992196394
PC1391,0.2757803704853656,0.00013789018524268276
PC1392,0.274908894835764,0.00013745444741788197
PC1393,0.2740731481881235,0.00013703657409406173
PC1394,0.2732743377310117,0.00013663716886550583
PC1395,0.271930518866823,0.00013596525943341148
PC1396,0.27157088041214617,0.00013578544020607307
PC1397,0.2705593881460944,0.0001352796940730472
PC1398,0.26956766328254034,0.00013478383164127015
PC1399,0.26917349760359777,0.00013458674880179888
PC1400,0.268956079617702,0.00013447803980885098
PC1401,0.26775719548055,0.00013387859774027498
PC1402,0.2672033037291706,0.0001336016518645853
PC1403,0.26638412382197024,0.0001331920619109851
PC1404,0.2657768027809295,0.00013288840139046474
PC1405,0.26533164250501207,0.00013266582125250601
PC1406,0.26420921061818464,0.0001321046053090923
PC1407,0.26322025419846423,0.0001316101270992321
PC1408,0.262027571254155,0.00013101378562707747
PC1409,0.2614562954467956,0.0001307281477233978
PC1410,0.26137927356666085,0.0001306896367833304
PC1411,0.26066702006261294,0.00013033351003130647
PC1412,0.2603116494185309,0.00013015582470926544
PC1413,0.25919538463090636,0.00012959769231545316
PC1414,0.25809500111233313,0.00012904750055616656
PC1415,0.25765212322664055,0.00012882606161332026
PC1416,0.2574533447985064,0.00012872667239925318
PC1417,0.257052514040502,0.00012852625702025098
PC1418,0.2561731286451994,0.00012808656432259968
PC1419,0.25592520479113073,0.00012796260239556536
PC1420,0.2555287697735032,0.00012776438488675158
PC1421,0.25468715390804103,0.0001273435769540205
PC1422,0.25429503560357225,0.0001271475178017861
PC1423,0.2527748957006788,0.00012638744785033938
PC1424,0.25246337569675886,0.00012623168784837942
PC1425,0.25168184936514726,0.00012584092468257362
PC1426,0.24996370852731753,0.00012498185426365876
PC1427,0.24977746641011428,0.00012488873320505713
PC1428,0.24914640939355845,0.00012457320469677922
PC1429,0.24878658478783,0.00012439329239391497
PC1430,0.2484043053387986,0.00012420215266939927
PC1431,0.24792617146313925,0.00012396308573156962
PC1432,0.2473163644491157,0.00012365818222455783
PC1433,0.24639733283482262,0.0001231986664174113
PC1434,0.24579236060333595,0.00012289618030166796
PC1435,0.24464685286459817,0.00012232342643229906
PC1436,0.24440634433258818,0.00012220317216629406
PC1437,0.24400092253233244,0.00012200046126616621
PC1438,0.24314589385418722,0.0001215729469270936
PC1439,0.24283420392277322,0.00012141710196138659
PC1440,0.2423010444436553,0.00012115052222182763
PC1441,0.24108641883374377,0.00012054320941687187
PC1442,0.24064215457347918,0.00012032107728673958
PC1443,0.23960594818040978,0.00011980297409020488
PC1444,0.23922073801844804,0.000119610369009224
PC1445,0.23857316397168868,0.00011928658198584432
PC1446,0.23817677553540986,0.00011908838776770492
PC1447,0.23724902752078728,0.00011862451376039362
PC1448,0.23693700408568139,0.00011846850204284068
PC1449,0.2367841345813431,0.00011839206729067153
PC1450,0.23587592628370269,0.00011793796314185133
PC1451,0.23471381808007524,0.00011735690904003761
PC1452,0.23455751502792022,0.0001172787575139601
PC1453,0.23441859039188997,0.00011720929519594497
PC1454,0.23358831999222618,0.00011679415999611307
PC1455,0.23283694642220185,0.00011641847321110092
PC1456,0.23255213805484218,0.00011627606902742108
PC1457,0.23126440708002036,0.00011563220354001017
PC1458,0.23040121923101076,0.00011520060961550537
PC1459,0.2297145119833685,0.00011485725599168425
PC1460,0.22957078897167005,0.00011478539448583501
PC1461,0.22860041156271377,0.00011430020578135687
PC1462,0.228335949257997,0.00011416797462899849
PC1463,0.2282209424832824,0.00011411047124164119
PC1464,0.227597686137283,0.00011379884306864149
PC1465,0.22667544283328292,0.00011333772141664145
PC1466,0.225682202418999,0.0001128411012094995
PC1467,0.22476684017110185,0.00011238342008555091
PC1468,0.22440064954724298,0.00011220032477362148
PC1469,0.22366320104441786,0.00011183160052220893
PC1470,0.2231425592186533,0.00011157127960932664
PC1471,0.22309656557650503,0.0001115482827882525
PC1472,0.2218966316786563,0.00011094831583932814
PC1473,0.2214976393495996,0.00011074881967479979
PC1474,0.22100891095633374,0.00011050445547816686
PC1475,0.22068922367125976,0.00011034461183562986
PC1476,0.2196951056133449,0.00010984755280667243
PC1477,0.21914211022625268,0.00010957105511312633
PC1478,0.21879228178415652,0.00010939614089207824
PC1479,0.21797594714840274,0.00010898797357420135
PC1480,0.2177112781734212,0.0001088556390867106
PC1481,0.2165730219737301,0.00010828651098686504
PC1482,0.21651239813625967,0.00010825619906812982
PC1483,0.21594263626078797,0.00010797131813039398
PC1484,0.21408782443429716,0.00010704391221714856
PC1485,0.21361769973589914,0.00010680884986794956
PC1486,0.21300469853480797,0.00010650234926740397
PC1487,0.2127190284186544,0.00010635951420932718
PC1488,0.21220885866708297,0.00010610442933354147
PC1489,0.21177814883086762,0.0001058890744154338
PC1490,0.2112879741756585,0.00010564398708782924
PC1491,0.20993500844629975,0.00010496750422314986
PC1492,0.20940803696952323,0.0001047040184847616
PC1493,0.2092665520055152,0.00010463327600275758
PC1494,0.20891561307432419,0.00010445780653716208
PC1495,0.20766520479477418,0.00010383260239738708
PC1496,0.2072816695585843,0.00010364083477929214
PC1497,0.20630846177475154,0.00010315423088737576
PC1498,0.20566190845402768,0.00010283095422701383
PC1499,0.20531234848118954,0.00010265617424059476
PC1500,0.20455526341101513,0.00010227763170550755
PC1501,0.20416681024817937,0.00010208340512408968
PC1502,0.2032135163687556,0.00010160675818437779
PC1503,0.2026942808237213,0.00010134714041186064
PC1504,0.20239811495982818,0.00010119905747991408
PC1505,0.2017492854569876,0.00010087464272849378
PC1506,0.2007808489648519,0.00010039042448242594
PC1507,0.20045805084531487,0.00010022902542265742
PC1508,0.20000306913622315,0.00010000153456811156
PC1509,0.19889959636520924,9.944979818260461e-05
PC1510,0.19873513638829746,9.936756819414871e-05
PC1511,0.19799504641707905,9.899752320853951e-05
PC1512,0.19753357695354062,9.876678847677031e-05
PC1513,0.19688043170626507,9.844021585313253e-05
PC1514,0.1958191922748739,9.790959613743694e-05
PC1515,0.19559276919222207,9.779638459611102e-05
PC1516,0.1952898892383962,9.764494461919809e-05
PC1517,0.1945434395601396,9.72717197800698e-05
PC1518,0.19411769857578043,9.705884928789021e-05
PC1519,0.1938182713576202,9.690913567881008e-05
PC1520,0.193010902461497,9.650545123074848e-05
PC1521,0.192119947490236,9.6059973745118e-05
PC1522,0.19187503104907222,9.59375155245361e-05
PC1523,0.19173898800350433,9.586949400175216e-05
PC1524,0.1908839488989879,9.544197444949394e-05
PC1525,0.1900807658090038,9.504038290450189e-05
PC1526,0.1897520474779735,9.487602373898675e-05
PC1527,0.18860718603724794,9.430359301862396e-05
PC1528,0.18816811895549732,9.408405947774864e-05
PC1529,0.1876058777230549,9.380293886152744e-05
PC1530,0.18727896190898974,9.363948095449486e-05
PC1531,0.18644439535675392,9.322219767837695e-05
PC1532,0.18578953174206997,9.289476587103498e-05
PC1533,0.18533751140599974,9.266875570299987e-05
PC1534,0.1851744625599473,9.258723127997363e-05
PC1535,0.1846077314849873,9.230386574249363e-05
PC1536,0.18380110650507223,9.190055325253611e-05
PC1537,0.18327832274721118,9.163916137360558e-05
PC1538,0.18297663404710662,9.14883170235533e-05
PC1539,0.18196651978298192,9.098325989149096e-05
PC1540,0.1811641489783654,9.058207448918269e-05
PC1541,0.18089446534008546,9.044723267004272e-05
PC1542,0.18066420665500735,9.033210332750366e-05
PC1543,0.1798844764241823,8.994223821209114e-05
PC1544,0.17969646481832488,8.984823240916243e-05
PC1545,0.17889569648045825,8.944784824022911e-05
PC1546,0.17819683167705153,8.909841583852576e-05
PC1547,0.17758846030084766,8.879423015042382e-05
PC1548,0.17692039290922437,8.846019645461217e-05
PC1549,0.17673649438949154,8.836824719474576e-05
PC1550,0.17578524885766003,8.789262442883e-05
PC1551,0.17557271062252916,8.778635531126457e-05
PC1552,0.17467845102302748,8.733922551151373e-05
PC1553,0.17389368296978974,8.694684148489486e-05
PC1554,0.17359738401132638,8.679869200566319e-05
PC1555,0.1734276473169597,8.671382365847983e-05
PC1556,0.17289276857474084,8.64463842873704e-05
PC1557,0.1726784547633897,8.633922738169484e-05
PC1558,0.17118159160202828,8.559079580101413e-05
PC1559,0.17104538728111737,8.552269364055867e-05
PC1560,0.17003585613906164,8.501792806953081e-05
PC1561,0.16966299730995155,8.483149865497577e-05
PC1562,0.16953223489628658,8.476611744814327e-05
PC1563,0.1690886595664992,8.45443297832496e-05
PC1564,0.1681747194885978,8.40873597442989e-05
PC1565,0.16800430311987125,8.400215155993561e-05
PC1566,0.1673959299884328,8.369796499421639e-05
PC1567,0.1667944027406804,8.339720137034019e-05
PC1568,0.16627410664592807,8.313705332296402e-05
PC1569,0.1658334877186934,8.29167438593467e-05
PC1570,0.16548169557524706,8.274084778762352e-05
PC1571,0.16492527034625595,8.246263517312797e-05
PC1572,0.16443022919059044,8.22151145952952e-05
PC1573,0.16401789103326617,8.200894551663308e-05
PC1574,0.1639116000825892,8.195580004129459e-05
PC1575,0.16285891775219988,8.142945887609993e-05
PC1576,0.16246286471704682,8.123143235852341e-05
PC1577,0.16151479806047037,8.075739903023518e-05
PC1578,0.1611796817195897,8.058984085979485e-05
PC1579,0.16108117818095763,8.05405890904788e-05
PC1580,0.16008293257917788,8.004146628958893e-05
PC1581,0.15924328681627023,7.962164340813511e-05
PC1582,0.15874645779200133,7.937322889600065e-05
PC1583,0.1584370963064885,7.921854815324424e-05
PC1584,0.15792312420243027,7.896156210121512e-05
PC1585,0.15707665351361494,7.853832675680746e-05
PC1586,0.1568737450292064,7.843687251460319e-05
PC1587,0.15605894518796906,7.802947259398452e-05
PC1588,0.15588300942945324,7.794150471472661e-05
PC1589,0.1554107925757714,7.770539628788569e-05
PC1590,0.15514677649294228,7.757338824647113e-05
PC1591,0.1543283322259957,7.716416611299785e-05
PC1592,0.15414444574402977,7.707222287201488e-05
PC1593,0.153854148992415,7.692707449620749e-05
PC1594,0.15283989062021652,7.641994531010826e-05
PC1595,0.15235530790419896,7.617765395209948e-05
PC1596,0.15159351938361743,7.57967596918087e-05
PC1597,0.1512624110853635,7.563120554268175e-05
PC1598,0.15117458948493323,7.55872947424666e-05
PC1599,0.150506043722857,7.52530218614285e-05
PC1600,0.15044623075692956,7.522311537846477e-05
PC1601,0.14936463808754025,7.468231904377011e-05
PC1602,0.14872269140212765,7.436134570106382e-05
PC1603,0.14841049611825438,7.420524805912718e-05
PC1604,0.14808874501370575,7.404437250685286e-05
PC1605,0.1479873551562894,7.39936775781447e-05
PC1606,0.14749902974393309,7.374951487196653e-05
PC1607,0.14680193684592316,7.340096842296157e-05
PC1608,0.14632501269817744,7.31625063490887e-05
PC1609,0.14611338996940632,7.305669498470316e-05
PC1610,0.14572723681671942,7.28636184083597e-05
PC1611,0.14532564211607799,7.266282105803898e-05
PC1612,0.14469301785610497,7.234650892805248e-05
PC1613,0.1441092296925953,7.205461484629764e-05
PC1614,0.14399485318356367,7.199742659178183e-05
PC1615,0.14309157971852493,7.154578985926246e-05
PC1616,0.14202946646173187,7.101473323086592e-05
PC1617,0.14144067595953025,7.072033797976512e-05
PC1618,0.1411000829124045,7.055004145620225e-05
PC1619,0.1407884772477434,7.03942386238717e-05
PC1620,0.14016962254147652,7.008481127073825e-05
PC1621,0.1394344561631489,6.971722808157444e-05
PC1622,0.13893614457302703,6.94680722865135e-05
PC1623,0.13864563526831433,6.932281763415716e-05
PC1624,0.13804965938927247,6.902482969463622e-05
PC1625,0.13783758794662218,6.891879397331108e-05
PC1626,0.13733996963069203,6.866998481534601e-05
PC1627,0.13692574741147948,6.846287370573972e-05
PC1628,0.13658017399544167,6.829008699772083e-05
PC1629,0.1359538389598235,6.797691947991174e-05
PC1630,0.1356443878420904,6.78221939210452e-05
PC1631,0.1352711363096435,6.763556815482173e-05
PC1632,0.13485187209147861,6.74259360457393e-05
PC1633,0.13473065257342384,6.736532628671191e-05
PC1634,0.13397710439918464,6.698855219959232e-05
PC1635,0.13315342776217237,6.657671388108618e-05
PC1636,0.13263983432269663,6.63199171613483e-05
PC1637,0.13217376902853914,6.608688451426956e-05
PC1638,0.1320143597607398,6.60071798803699e-05
PC1639,0.1318048122551713,6.590240612758564e-05
PC1640,0.13081900076730862,6.540950038365431e-05
PC1641,0.130409924033976,6.5204962016988e-05
PC1642,0.13018748187344423,6.50937409367221e-05
PC1643,0.12974514403793713,6.487257201896855e-05
PC1644,0.12899032706948219,6.449516353474109e-05
PC1645,0.12880000933426716,6.440000466713358e-05
PC1646,0.12851014966799515,6.425507483399757e-05
PC1647,0.12788427750412573,6.394213875206286e-05
PC1648,0.12734971474092976,6.367485737046488e-05
PC1649,0.12698110722471595,6.349055361235797e-05
PC1650,0.12657233902871803,6.328616951435901e-05
PC1651,0.1262196943209956,6.31098471604978e-05
PC1652,0.12562885362856913,6.281442681428456e-05
PC1653,0.12477722747206788,6.238861373603393e-05
PC1654,0.12458431521834729,6.229215760917363e-05
PC1655,0.12405195725371179,6.202597862685589e-05
PC1656,0.12388402563528866,6.194201281764432e-05
PC1657,0.1234673939445931,6.173369697229654e-05
PC1658,0.12317377394943935,6.158688697471967e-05
PC1659,0.12241181752417045,6.120590876208522e-05
PC1660,0.12223033313960813,6.111516656980405e-05
PC1661,0.12122242152734744,6.061121076367371e-05
PC1662,0.12099331498299555,6.049665749149777e-05
PC1663,0.12084043528933024,6.042021764466511e-05
PC1664,0.12019141133077217,6.0095705665386076e-05
PC1665,0.11975775252640183,5.987887626320091e-05
PC1666,0.11906208699061825,5.953104349530912e-05
PC1667,0.11865818807912035,5.932909403956017e-05
PC1668,0.11812782966502466,5.906391483251232e-05
PC1669,0.11726162292111268,5.8630811460556335e-05
PC1670,0.11688912655773667,5.844456327886833e-05
PC1671,0.11657052049281956,5.828526024640977e-05
PC1672,0.11635500492460082,5.817750246230041e-05
PC1673,0.11550636246868382,5.77531812343419e-05
PC1674,0.1150798062887522,5.753990314437609e-05
PC1675,0.11451434819751788,5.725717409875893e-05
PC1676,0.11438840389437939,5.7194201947189685e-05
PC1677,0.11384070379113859,5.692035189556929e-05
PC1678,0.1136433746989154,5.6821687349457696e-05
PC1679,0.11329609715495749,5.664804857747874e-05
PC1680,0.11309618938901826,5.6548094694509126e-05
PC1681,0.1124134265480695,5.620671327403474e-05
PC1682,0.11206957621310744,5.603478810655371e-05
PC1683,0.11184116079428653,5.592058039714326e-05
PC1684,0.11155168027584535,5.5775840137922664e-05
PC1685,0.11094482106967767,5.5472410534838824e-05
PC1686,0.11035985642768559,5.5179928213842785e-05
PC1687,0.10978084037573854,5.4890420187869265e-05
PC1688,0.10965565338314676,5.4827826691573374e-05
PC1689,0.10906622301571983,5.453311150785991e-05
PC1690,0.1089325704356249,5.4466285217812445e-05
PC1691,0.10851792506475987,5.4258962532379926e-05
PC1692,0.10842963716600001,5.4214818583e-05
PC1693,0.10799544935125505,5.3997724675627515e-05
PC1694,0.1078136021391252,5.3906801069562594e-05
PC1695,0.10671647368459518,5.3358236842297584e-05
PC1696,0.10637267316790494,5.3186336583952464e-05
PC1697,0.10611228481346559,5.305614240673279e-05
PC1698,0.10565685138719494,5.282842569359746e-05
PC1699,0.10523313557523852,5.2616567787619254e-05
PC1700,0.1048907778406319,5.2445388920315946e-05
PC1701,0.104789145693452,5.2394572846725994e-05
PC1702,0.10363900358048496,5.1819501790242475e-05
PC1703,0.10298674170161279,5.1493370850806386e-05
PC1704,0.1029051987821524,5.1452599391076196e-05
PC1705,0.10231172084647643,5.1155860423238206e-05
PC1706,0.10207874620883185,5.103937310441592e-05
PC1707,0.10186458382242888,5.093229191121444e-05
PC1708,0.10154096193023303,5.0770480965116506e-05
PC1709,0.10098301822519636,5.049150911259817e-05
PC1710,0.10043291838714906,5.0216459193574524e-05
PC1711,0.10011477821585982,5.00573891079299e-05
PC1712,0.0998915584349589,4.9945779217479444e-05
PC1713,0.09920570436728392,4.9602852183641955e-05
PC1714,0.09910526666541677,4.955263333270838e-05
PC1715,0.0986364753330769,4.9318237666538445e-05
PC1716,0.09812713620904248,4.906356810452124e-05
PC1717,0.09776921330108125,4.888460665054062e-05
PC1718,0.09746755704676965,4.873377852338482e-05
PC1719,0.09717814209201714,4.8589071046008566e-05
PC1720,0.09659896198187233,4.829948099093616e-05
PC1721,0.09650519384947093,4.8252596924735456e-05
PC1722,0.0960496535500616,4.8024826775030796e-05
PC1723,0.09538476104414814,4.7692380522074066e-05
PC1724,0.09490362289602715,4.745181144801357e-05
PC1725,0.09424996320370449,4.712498160185224e-05
PC1726,0.0938016570458486,4.6900828522924294e-05
PC1727,0.09362634286516694,4.681317143258346e-05
PC1728,0.09322639379403228,4.661319689701613e-05
PC1729,0.0931935115461493,4.659675577307464e-05
PC1730,0.09267448585841168,4.633724292920583e-05
PC1731,0.09238611136667507,4.619305568333753e-05
PC1732,0.09154072510403559,4.577036255201779e-05
PC1733,0.09145240717265739,4.5726203586328686e-05
PC1734,0.09095809249741386,4.547904624870693e-05
PC1735,0.09036098345421557,4.518049172710778e-05
PC1736,0.09005830793202582,4.5029153966012905e-05
PC1737,0.08961667787908165,4.480833893954082e-05
PC1738,0.08941655432865636,4.470827716432818e-05
PC1739,0.08901220027242068,4.4506100136210336e-05
PC1740,0.08858671414227663,4.4293357071138314e-05
PC1741,0.08847660290910907,4.423830145455453e-05
PC1742,0.0881076077373444,4.4053803868672196e-05
PC1743,0.0878015554724468,4.3900777736223394e-05
PC1744,0.08745744940978165,4.3728724704890816e-05
PC1745,0.08712507474292908,4.3562537371464533e-05
PC1746,0.08683732307556245,4.341866153778122e-05
PC1747,0.08632315508345127,4.3161577541725634e-05
PC1748,0.0860150490203702,4.30075245101851e-05
PC1749,0.08553012511730491,4.276506255865245e-05
PC1750,0.0853893448094963,4.269467240474814e-05
PC1751,0.08529857904667405,4.2649289523337025e-05
PC1752,0.08463034430296262,4.231517215148131e-05
PC1753,0.08449178270463324,4.2245891352316616e-05
PC1754,0.08343078832283299,4.171539416141649e-05
PC1755,0.0832478289220997,4.162391446104984e-05
PC1756,0.08269066014563517,4.134533007281758e-05
PC1757,0.08250812284587643,4.125406142293821e-05
PC1758,0.08194884749189832,4.0974423745949155e-05
PC1759,0.08160007660998772,4.080003830499386e-05
PC1760,0.08134964761468257,4.0674823807341277e-05
PC1761,0.08075356693843956,4.037678346921978e-05
PC1762,0.0803364425359983,4.016822126799914e-05
PC1763,0.08015361855770313,4.007680927885156e-05
PC1764,0.07997438623483034,3.998719311741517e-05
PC1765,0.07976632006279277,3.988316003139638e-05
PC1766,0.07921561646346453,3.960780823173226e-05
PC1767,0.07888028464959242,3.9440142324796204e-05
PC1768,0.07843089830818528,3.921544915409264e-05
PC1769,0.07820658363421973,3.910329181710986e-05
PC1770,0.07774773536710088,3.8873867683550435e-05
PC1771,0.0775464030498642,3.8773201524932094e-05
PC1772,0.07714791575358745,3.8573957876793724e-05
PC1773,0.07661550302113121,3.83077515105656e-05
PC1774,0.076242722457571,3.8121361228785494e-05
PC1775,0.0759342654444132,3.7967132722206595e-05
PC1776,0.0757875728885049,3.789378644425245e-05
PC1777,0.07550640038427174,3.775320019213587e-05
PC1778,0.07512714905122306,3.7563574525611526e-05
PC1779,0.07436919190239835,3.718459595119917e-05
PC1780,0.07406391265129696,3.703195632564847e-05
PC1781,0.0738778141455523,3.693890707277615e-05
PC1782,0.07359053958909793,3.679526979454896e-05
PC1783,0.07300581465919827,3.650290732959913e-05
PC1784,0.07270560496068973,3.6352802480344864e-05
PC1785,0.07258448379756262,3.6292241898781304e-05
PC1786,0.07215578790910325,3.607789395455162e-05
PC1787,0.07191800803068422,3.595900401534211e-05
PC1788,0.07164588943593113,3.582294471796556e-05
PC1789,0.07139218592788599,3.569609296394299e-05
PC1790,0.07061354861910822,3.530677430955411e-05
